AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	misc_param	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	geo_loc_name	host	isolation_source	lat_lon
253	SAMN05943432	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319633	C3T4	2016-11-04	4	2	2016-11-09	SRR4826806	SRS1775855	C3T3	20-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943316	contigs sra	ncbi		SRX2319634	H1T1	2016-11-04	10	6	2016-11-09	SRR4826809	SRS1775856	H1T1	09-Oct-2014	PlotLocation:H1	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943303	contigs sra	ncbi		SRX2319635	E6T1	2016-11-04	12	8	2016-11-09	SRR4826813	SRS1775857	E6T1	08-Oct-2014	PlotLocation:E6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943433	contigs sra	sra-sos	sra-sos.public	SRX2319636	C4T4	2016-11-04	3	2	2016-11-09	SRR4826816	SRS1775858	C4T3	20-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943301	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319637	E4T1	2016-11-04	7	5	2016-11-09	SRR4826819	SRS1775861	E4T1	08-Oct-2014	PlotLocation:E4	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943300	contigs sra	ncbi		SRX2319638	E3T1	2016-11-04	11	7	2016-11-09	SRR4826820	SRS1775859	E3T1	08-Oct-2014	PlotLocation:E3	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943393	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319639	H6T3	2016-11-04	4	2	2016-11-09	SRR4826823	SRS1775860	H6T2	15-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943298	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319640	E1T1	2016-11-04	6	4	2016-11-09	SRR4826825	SRS1775862	E1T1	08-Oct-2014	PlotLocation:E1	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943297	contigs sra	ncbi		SRX2319641	D6T1	2016-11-04	10	7	2016-11-09	SRR4826828	SRS1775863	D6T1	08-Oct-2014	PlotLocation:D6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943357	contigs sra	sra-sos	sra-sos.public	SRX2319642	B6T3	2016-11-04	11	7	2016-11-09	SRR4826830	SRS1775864	B6T2	15-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943295	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319643	D4T1	2016-11-04	8	5	2016-11-09	SRR4826836	SRS1775865	D4T1	08-Oct-2014	PlotLocation:D4	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943294	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319644	D3T1	2016-11-04	7	5	2016-11-09	SRR4826839	SRS1775867	D3T1	08-Oct-2014	PlotLocation:D3	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943369	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319645	D6T3	2016-11-04	8	5	2016-11-09	SRR4826842	SRS1775866	D6T2	15-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943356	contigs sra	ncbi		SRX2319646	B5T3	2016-11-04	7	4	2016-11-09	SRR4826846	SRS1775868	B5T2	15-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943323	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319647	I2T1	2016-11-04	14	8	2016-11-09	SRR4826850	SRS1775869	I2T1	09-Oct-2014	PlotLocation:I2	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943322	contigs sra	sra-sos	sra-sos.public	SRX2319648	I1T1	2016-11-04	7	4	2016-11-09	SRR4826854	SRS1775870	I1T1	09-Oct-2014	PlotLocation:I1	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943319	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319649	H4T1	2016-11-04	6	4	2016-11-09	SRR4826856	SRS1775871	H4T1	09-Oct-2014	PlotLocation:H4	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943359	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319650	C2T3	2016-11-04	6	4	2016-11-09	SRR4826861	SRS1775872	C2T2	15-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943321	contigs sra	ncbi		SRX2319651	H6T1	2016-11-04	7	4	2016-11-09	SRR4826864	SRS1775873	H6T1	09-Oct-2014	PlotLocation:H6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943320	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319652	H5T1	2016-11-04	5	3	2016-11-09	SRR4826867	SRS1775875	H5T1	09-Oct-2014	PlotLocation:H5	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943315	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319653	G6T1	2016-11-04	5	3	2016-11-09	SRR4826870	SRS1775874	G6T1	09-Oct-2014	PlotLocation:G6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943314	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319654	G5T1	2016-11-04	5	3	2016-11-09	SRR4826873	SRS1775876	G5T1	09-Oct-2014	PlotLocation:G5	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943317	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319655	H2T1	2016-11-04	8	5	2016-11-09	SRR4826877	SRS1775877	H2T1	09-Oct-2014	PlotLocation:H2	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943360	contigs sra	ncbi		SRX2319656	C3T3	2016-11-04	7	4	2016-11-09	SRR4826881	SRS1775878	C3T2	15-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943403	contigs sra	ncbi		SRX2319657	J4T3	2016-11-04	1	1	2016-11-09	SRR4826884	SRS1775879	J4T2	16-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943402	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319658	J3T3	2016-11-04	2	1	2016-11-09	SRR4826887	SRS1775880	J3T2	16-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943361	contigs sra	ncbi		SRX2319659	C4T3	2016-11-04	8	5	2016-11-09	SRR4826891	SRS1775881	C4T2	15-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943395	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319660	I2T3	2016-11-04	4	3	2016-11-09	SRR4826898	SRS1775882	I2T2	16-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943394	contigs sra	sra-sos	sra-sos.public	SRX2319661	I1T3	2016-11-04	8	5	2016-11-09	SRR4826900	SRS1775883	I1T2	16-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943397	contigs sra	ncbi		SRX2319662	I4T3	2016-11-04	5	3	2016-11-09	SRR4826901	SRS1775884	I4T2	16-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943396	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319663	I3T3	2016-11-04	5	3	2016-11-09	SRR4826903	SRS1775885	I3T2	16-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943399	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319664	I6T3	2016-11-04	3	2	2016-11-09	SRR4826904	SRS1775886	I6T2	16-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943398	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319665	I5T3	2016-11-04	2	1	2016-11-09	SRR4826906	SRS1775887	I5T2	16-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943401	contigs sra	sra-sos	sra-sos.public	SRX2319666	J2T3	2016-11-04	2	1	2016-11-09	SRR4826910	SRS1775888	J2T2	16-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943400	contigs sra	ncbi		SRX2319667	J1T3	2016-11-04	3	2	2016-11-09	SRR4826914	SRS1775889	J1T2	16-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943545	contigs sra	ncbi		SRX2319668	J2T5	2016-11-04	10	6	2016-11-09	SRR4826917	SRS1775890	J2T4	28-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943544	contigs sra	ncbi		SRX2319669	J1T5	2016-11-04	9	6	2016-11-09	SRR4826919	SRS1775891	J1T4	28-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943547	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319670	J4T5	2016-11-04	13	8	2016-11-09	SRR4826925	SRS1775892	J4T4	28-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943546	contigs sra	ncbi		SRX2319671	J3T5	2016-11-04	5	3	2016-11-09	SRR4826929	SRS1775893	J3T4	28-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943549	contigs sra	ncbi		SRX2319672	J6T5	2016-11-04	10	6	2016-11-09	SRR4826932	SRS1775894	J6T4	28-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943548	contigs sra	sra-sos	sra-sos.public	SRX2319673	J5T5	2016-11-04	19	12	2016-11-09	SRR4826934	SRS1775895	J5T4	28-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943551	contigs sra	sra-sos	sra-sos.public	SRX2319674	K2T5	2016-11-04	7	4	2016-11-09	SRR4826938	SRS1775896	K2T4	28-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943550	contigs sra	ncbi		SRX2319675	K1T5	2016-11-04	9	6	2016-11-09	SRR4826942	SRS1775897	K1T4	28-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943553	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319676	K4T5	2016-11-04	9	6	2016-11-09	SRR4826945	SRS1775898	K4T4	28-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943552	contigs sra	ncbi		SRX2319677	K3T5	2016-11-04	12	8	2016-11-09	SRR4826949	SRS1775899	K3T4	28-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943312	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319678	G3T1	2016-11-04	7	4	2016-11-09	SRR4826952	SRS1775900	G3T1	09-Oct-2014	PlotLocation:G3	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943313	contigs sra	ncbi		SRX2319679	G4T1	2016-11-04	7	4	2016-11-09	SRR4826958	SRS1775901	G4T1	09-Oct-2014	PlotLocation:G4	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943277	contigs sra	ncbi		SRX2319680	A4T1	2016-11-04	11	7	2016-11-09	SRR4826961	SRS1775902	A4T1	08-Oct-2014	PlotLocation:A4	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943309	contigs sra	ncbi		SRX2319681	F6T1	2016-11-04	15	9	2016-11-09	SRR4826964	SRS1775903	F6T1	08-Oct-2014	PlotLocation:F6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943304	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319682	F1T1	2016-11-04	7	4	2016-11-09	SRR4826968	SRS1775904	F1T1	08-Oct-2014	PlotLocation:F1	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943373	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319683	E4T3	2016-11-04	4	3	2016-11-09	SRR4826972	SRS1775905	E4T2	15-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943306	contigs sra	ncbi		SRX2319684	F3T1	2016-11-04	6	4	2016-11-09	SRR4826976	SRS1775906	F3T1	08-Oct-2014	PlotLocation:F3	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943307	contigs sra	ncbi		SRX2319685	F4T1	2016-11-04	7	5	2016-11-09	SRR4826977	SRS1775907	F4T1	08-Oct-2014	PlotLocation:F4	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943308	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319686	F5T1	2016-11-04	8	5	2016-11-09	SRR4826980	SRS1775909	F5T1	08-Oct-2014	PlotLocation:F5	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943358	contigs sra	ncbi		SRX2319687	C1T3	2016-11-04	10	6	2016-11-09	SRR4826982	SRS1775908	C1T2	15-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943310	contigs sra	ncbi		SRX2319688	G1T1	2016-11-04	12	7	2016-11-09	SRR4826986	SRS1775910	G1T1	09-Oct-2014	PlotLocation:G1	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943311	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319689	G2T1	2016-11-04	17	11	2016-11-09	SRR4826990	SRS1775911	G2T1	09-Oct-2014	PlotLocation:G2	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943332	contigs sra	ncbi		SRX2319690	J5T1	2016-11-04	9	6	2016-11-09	SRR4826994	SRS1775912	J5T1	09-Oct-2014	PlotLocation:J5	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943333	contigs sra	sra-sos	sra-sos.public	SRX2319691	J6T1	2016-11-04	6	4	2016-11-09	SRR4826996	SRS1775913	J6T1	09-Oct-2014	PlotLocation:J6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943330	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319692	J3T1	2016-11-04	6	3	2016-11-09	SRR4826999	SRS1775914	J3T1	09-Oct-2014	PlotLocation:J3	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943331	contigs sra	ncbi		SRX2319693	J4T1	2016-11-04	9	6	2016-11-09	SRR4827002	SRS1775915	J4T1	09-Oct-2014	PlotLocation:J4	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
