AvgSpotLen	BioSample	BioSampleModel	Cultivar	DATASTORE_provider	DATASTORE_region	Experiment	ID	InsertSize	LibraryLayout	Library_Name	LoadDate	MBases	MBytes	Plant	ReleaseDate	Rice_Field	Run	SRA_Sample	Sample_Name	collection_date	env_biome	env_feature	env_material	geo_loc_name	host	lat_lon	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	Instrument	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study
490	SAMN02929773	MIMS.me	Nipponebare	sra-sos	sra-sos.public	SRX660187	JE.Soil.99	250	PAIRED	GHRun1	2016-06-09	16	9		2014-07-26		SRR1524584	SRS665186	JE.Soil.99	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928923	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660024		250	PAIRED	FieldRun1	2016-06-09	56	37	2	2014-07-26	Ditaler_19	SRR1524585	SRS665023	JE.Lundberg.28	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928924	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660026		250	PAIRED	FieldRun1	2016-06-09	47	32	2	2014-07-26	Ditaler_19	SRR1524586	SRS665025	JE.Lundberg.29	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928925	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660028		250	PAIRED	FieldRun1	2016-06-09	41	27	2	2014-07-26	Ditaler_19	SRR1524587	SRS665027	JE.Lundberg.30	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928927	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660031		250	PAIRED	FieldRun1	2016-06-09	47	31	3	2014-07-26	Ditaler_19	SRR1524588	SRS665029	JE.Lundberg.32	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929774	MIMS.me	Nipponebare	sra-sos	sra-sos.public	SRX660190	JE.Soil.100	250	PAIRED	GHRun1	2016-06-09	52	30		2014-07-26		SRR1524589	SRS665189	JE.Soil.100	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928926	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660030		250	PAIRED	FieldRun1	2016-06-09	46	30	3	2014-07-26	Ditaler_19	SRR1524590	SRS665030	JE.Lundberg.31	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929775	MIGS/MIMS/MIMARKS.host-associated	Soil	sra-sos	sra-sos.public	SRX660192	JE.Soil.101	250	PAIRED	GHRun1	2016-06-09	15	9		2014-07-26		SRR1524591	SRS665191	JE.Soil.101	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk Soil	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928928	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660033		250	PAIRED	FieldRun1	2016-06-09	79	53	3	2014-07-26	Ditaler_19	SRR1524592	SRS665032	JE.Lundberg.33	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928930	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660036		250	PAIRED	FieldRun1	2016-06-09	39	25	4	2014-07-26	Ditaler_19	SRR1524593	SRS665034	JE.Lundberg.35	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929776	MIMS.me	M104	sra-sos	sra-sos.public	SRX660193	JE.Soil.102	250	PAIRED	GHRun1	2016-06-09	74	43		2014-07-26		SRR1524594	SRS665193	JE.Soil.102	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928929	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660035		250	PAIRED	FieldRun1	2016-06-09	42	28	4	2014-07-26	Ditaler_19	SRR1524595	SRS665035	JE.Lundberg.34	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929777	MIGS/MIMS/MIMARKS.host-associated	M104	sra-sos	sra-sos.public	SRX660196	JE.Soil.103	250	PAIRED	SAMN02929777	2016-06-09	16	10		2014-07-26		SRR1524596	SRS665195	JE.Soil.103	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928931	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660038		250	PAIRED	FieldRun1	2016-06-09	39	26	4	2014-07-26	Ditaler_19	SRR1524597	SRS665037	JE.Lundberg.36	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929778	MIGS/MIMS/MIMARKS.host-associated	M104	sra-sos	sra-sos.public	SRX660199	JE.Soil.104	250	PAIRED	GHRun1	2016-06-09	28	17		2014-07-26		SRR1524598	SRS665198	JE.Soil.104	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928932	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660040		250	PAIRED	FieldRun1	2016-06-09	51	34	5	2014-07-26	Ditaler_19	SRR1524599	SRS665039	JE.Lundberg.37	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928933	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660041		250	PAIRED	FieldRun1	2016-06-09	49	32	5	2014-07-26	Ditaler_19	SRR1524600	SRS665040	JE.Lundberg.38	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929779	MIMS.me	Soil	sra-sos	sra-sos.public	SRX660202	JE.Soil.105	250	PAIRED	GHRun1	2016-06-09	45	27		2014-07-26		SRR1524601	SRS665201	JE.Soil.105	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk Soil	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928934	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660043		250	PAIRED	FieldRun1	2016-06-09	45	30	5	2014-07-26	Ditaler_19	SRR1524602	SRS665042	JE.Lundberg.39	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929780	MIGS/MIMS/MIMARKS.host-associated	IR50	sra-sos	sra-sos.public	SRX660204	JE.Soil.106	250	PAIRED	GHRun1	2016-06-09	16	9		2014-07-26		SRR1524603	SRS665205	JE.Soil.106	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928935	MIMS.me		sra-sos	sra-sos.public	SRX660046		250	PAIRED	FieldRun1	2016-06-09	47	31	6	2014-07-26	Ditaler_19	SRR1524604	SRS665045	JE.Lundberg.40	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929781	MIMS.me	IR50	sra-sos	sra-sos.public	SRX660207	JE.Soil.107	250	PAIRED	GHRun1	2016-06-09	18	11		2014-07-26		SRR1524605	SRS665207	JE.Soil.107	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928936	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660048		250	PAIRED	FieldRun1	2016-06-09	50	33	6	2014-07-26	Ditaler_19	SRR1524606	SRS665047	JE.Lundberg.41	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929782	MIGS/MIMS/MIMARKS.host-associated	IR50	sra-sos	sra-sos.public	SRX660210	JE.Soil.108	250	PAIRED	GHRun1	2016-06-09	39	23		2014-07-26		SRR1524607	SRS665209	JE.Soil.108	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928937	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660049		250	PAIRED	FieldRun1	2016-06-09	46	31	6	2014-07-26	Ditaler_19	SRR1524608	SRS665048	JE.Lundberg.42	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929783	MIMS.me	Soil	sra-sos	sra-sos.public	SRX660212	JE.Soil.109	250	PAIRED	GHRun1	2016-06-09	25	15		2014-07-26		SRR1524609	SRS665211	JE.Soil.109	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk Soil	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928938	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660051		250	PAIRED	FieldRun1	2016-06-09	58	39	7	2014-07-26	Ditaler_19	SRR1524610	SRS665050	JE.Lundberg.43	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929784	MIGS/MIMS/MIMARKS.host-associated	93-11	sra-sos	sra-sos.public	SRX660216	JE.Soil.110	250	PAIRED	GHRun1	2016-06-09	38	22		2014-07-26		SRR1524611	SRS665215	JE.Soil.110	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928939	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660053		250	PAIRED	FieldRun1	2016-06-09	43	29	7	2014-07-26	Ditaler_19	SRR1524612	SRS665052	JE.Lundberg.44	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928940	MIMS.me		sra-sos	sra-sos.public	SRX660054		250	PAIRED	FieldRun1	2016-06-09	56	37	7	2014-07-26	Ditaler_19	SRR1524613	SRS665053	JE.Lundberg.45	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929785	MIMS.me	93-11	sra-sos	sra-sos.public	SRX660219	JE.Soil.111	250	PAIRED	GHRun1	2016-06-09	21	12		2014-07-26		SRR1524614	SRS665218	JE.Soil.111	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929786	MIMS.me	93-11	sra-sos	sra-sos.public	SRX660221	JE.Soil.112	250	PAIRED	GHRun1	2016-06-09	41	24		2014-07-26		SRR1524615	SRS665221	JE.Soil.112	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928941	MIMS.me		sra-sos	sra-sos.public	SRX660055		250	PAIRED	FieldRun1	2016-06-09	49	32	8	2014-07-26	Ditaler_19	SRR1524616	SRS665054	JE.Lundberg.46	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929787	MIMS.me	Soil	sra-sos	sra-sos.public	SRX660223	JE.Soil.113	250	PAIRED	GHRun1	2016-06-09	29	17		2014-07-26		SRR1524617	SRS665223	JE.Soil.113	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk Soil	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928942	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660057		250	PAIRED	FieldRun1	2016-06-09	44	29	8	2014-07-26	Ditaler_19	SRR1524618	SRS665056	JE.Lundberg.47	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929788	MIMS.me	Glab_E	sra-sos	sra-sos.public	SRX660226	JE.Soil.115	250	PAIRED	GHRun1	2016-06-09	15	9		2014-07-26		SRR1524619	SRS665225	JE.Soil.115	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928943	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660059		250	PAIRED	FieldRun1	2016-06-09	46	31	8	2014-07-26	Ditaler_19	SRR1524620	SRS665058	JE.Lundberg.48	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	39.41028 N 121.75139 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929789	MIMS.me	Glab_E	sra-sos	sra-sos.public	SRX660227	JE.Soil.116	250	PAIRED	GHRun1	2016-06-09	22	13		2014-07-26		SRR1524621	SRS665226	JE.Soil.116	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928944	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660061		250	PAIRED	FieldRun1	2016-06-09	58	38	1	2014-07-26	SFT20A	SRR1524622	SRS665060	JE.Lundberg.73	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	39.15056 N 121.98417 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929790	MIGS/MIMS/MIMARKS.host-associated	Soil	sra-sos	sra-sos.public	SRX660228	JE.Soil.117	250	PAIRED	GHRun1	2016-06-09	44	26		2014-07-26		SRR1524623	SRS665228	JE.Soil.117	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk Soil	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928945	MIMS.me		sra-sos	sra-sos.public	SRX660062		250	PAIRED	FieldRun1	2016-06-09	26	17	1	2014-07-26	SFT20A	SRR1524624	SRS665061	JE.Lundberg.74	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	39.15056 N 121.98417 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929791	MIGS/MIMS/MIMARKS.host-associated	Glab_B	sra-sos	sra-sos.public	SRX660229	JE.Soil.118	250	PAIRED	GHRun1	2016-06-09	43	25		2014-07-26		SRR1524625	SRS665227	JE.Soil.118	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929792	MIGS/MIMS/MIMARKS.host-associated	Glab_B	sra-sos	sra-sos.public	SRX660230	JE.Soil.119	250	PAIRED	GHRun1	2016-06-09	30	18		2014-09-08		SRR1524626	SRS665229	JE.Soil.119	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928946	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660064		250	PAIRED	FieldRun1	2016-06-09	34	23	1	2014-07-26	SFT20A	SRR1524627	SRS665063	JE.Lundberg.75	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	39.15056 N 121.98417 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928947	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660066		250	PAIRED	FieldRun1	2016-06-09	51	34	2	2014-07-26	SFT20A	SRR1524628	SRS665065	JE.Lundberg.76	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	39.15056 N 121.98417 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929793	MIMS.me	Glab_B	sra-sos	sra-sos.public	SRX660231	JE.Soil.120	250	PAIRED	GHRun1	2016-06-09	43	26		2014-07-26		SRR1524629	SRS665230	JE.Soil.120	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928948	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660068		250	PAIRED	FieldRun1	2016-06-09	34	23	2	2014-07-26	SFT20A	SRR1524630	SRS665067	JE.Lundberg.77	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	39.15056 N 121.98417 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929794	MIGS/MIMS/MIMARKS.host-associated	Soil	sra-sos	sra-sos.public	SRX660232	JE.Soil.121	250	PAIRED	GHRun1	2016-06-09	12	7		2014-07-26		SRR1524631	SRS665231	JE.Soil.121	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk Soil	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928949	MIMS.me		sra-sos	sra-sos.public	SRX660071		250	PAIRED	FieldRun1	2016-06-09	43	28	2	2014-07-26	SFT20A	SRR1524632	SRS665070	JE.Lundberg.78	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	39.15056 N 121.98417 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929795	MIGS/MIMS/MIMARKS.host-associated	Nipponebare	sra-sos	sra-sos.public	SRX660233	JE.Soil.122	250	PAIRED	GHRun1	2016-06-09	61	36		2014-07-26		SRR1524633	SRS665232	JE.Soil.122	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928950	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660073		250	PAIRED	FieldRun1	2016-06-09	48	32	3	2014-07-26	SFT20A	SRR1524634	SRS665072	JE.Lundberg.79	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	39.15056 N 121.98417 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929796	MIGS/MIMS/MIMARKS.host-associated	Nipponebare	sra-sos	sra-sos.public	SRX660234	JE.Soil.124	250	PAIRED	GHRun1	2016-06-09	24	13		2014-07-26		SRR1524635	SRS665233	JE.Soil.124	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928951	MIMS.me		sra-sos	sra-sos.public	SRX660107		250	PAIRED	FieldRun1	2016-06-09	52	34	3	2014-07-26	SFT20A	SRR1524636	SRS665106	JE.Lundberg.80	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	39.15056 N 121.98417 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929797	MIGS/MIMS/MIMARKS.host-associated	Soil	sra-sos	sra-sos.public	SRX660235	JE.Soil.125	250	PAIRED	GHRun1	2016-06-09	19	11		2014-07-26		SRR1524637	SRS665234	JE.Soil.125	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk Soil	USA: Sacramento, California	Oryza sativa	38.58575 N 121.596911 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
